"courseID","course_title","id","value","name","full_name","section_name","semester","document","goal","keyword","color","section","school","session","instructor","course_description","department","origin","total_enrolled","N.Sections","course_desc","year","all_semesters","course_level","clean_course_desc","text","nkeywords","all_keywords","all_goals","sustainability_classification","freq"
"QBIO-110","Drug Discovery: From Genes to Medicines",33,"D","Life Sciences","D - Life Sciences","","SP24",44267,10,"socioeconomic","#DD1367",12952,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Xu, Ao","The course will explore the science of modern drug discovery and development, its key challenges and pitfalls in the personal health and socioeconomic context.","QBIO",20241,92,2,"Drug Discovery: From Genes to Medicines -  - The course will explore the science of modern drug discovery and development, its key challenges and pitfalls in the personal health and socioeconomic context.","AY24","SP23, SP24","undergrad lower division","drug discovery  from genes to medicines      the course will explore the science of modern drug discovery and development  its key challenges and pitfalls in the personal health and socioeconomic context ","drug discovery  from genes to medicines      the course will explore the science of modern drug discovery and development  its key challenges and pitfalls in the personal health and socioeconomic context ",1,"socioeconomic,medicines,drug","1,3,8,10","Sustainability-Inclusive",1
"QBIO-305","Statistics for Biological Sciences",35,"F","Quantitative Reasoning","F - Quantitative Reasoning","","F24",49816,3,"medicine","#4C9F38",12953,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"","Statistical methods in biological science and medicine, including populations and samples, random sampling, confidence intervals, paired samples and regression.","QBIO",20243,0,15,"Statistics for Biological Sciences -  - Statistical methods in biological science and medicine, including populations and samples, random sampling, confidence intervals, paired samples and regression.","AY25","F22, SP23, F23, SP24, SU24, F24","undergrad upper division","statistics for biological sciences      statistical methods in biological science and medicine  including populations and samples  random sampling  confidence intervals  paired samples and regression ","statistics for biological sciences      statistical methods in biological science and medicine  including populations and samples  random sampling  confidence intervals  paired samples and regression ",1,"medicine","3","SDG-Related",1
"REL-135","Chinese Religions and Culture",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F24",53128,NA,NA,NA,60033,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"","Historical and thematic survey of Chinese religious history from earliest times to the present.","REL",20243,0,3,"Chinese Religions and Culture -  - Historical and thematic survey of Chinese religious history from earliest times to the present.","AY25","F21, SP22, F22, SP23, F24","undergrad lower division","chinese religions and culture      historical and thematic survey of chinese religious history from earliest times to the present ","chinese religions and culture      historical and thematic survey of chinese religious history from earliest times to the present ",1,"","","Not Related",NA
"REL-135","Chinese Religions and Culture",21,"Category II","Global Cultures and Traditions","Category II - Global Cultures and Traditions","","F24",53128,NA,NA,NA,60033,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"","Historical and thematic survey of Chinese religious history from earliest times to the present.","REL",20243,0,3,"Chinese Religions and Culture -  - Historical and thematic survey of Chinese religious history from earliest times to the present.","AY25","F21, SP22, F22, SP23, F24","undergrad lower division","chinese religions and culture      historical and thematic survey of chinese religious history from earliest times to the present ","chinese religions and culture      historical and thematic survey of chinese religious history from earliest times to the present ",1,"","","Not Related",NA
"REL-141","Global Religions in Los Angeles",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","SP24",48349,11,"los angeles","#FD9D24",60036,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Soni, Varun","Congregational and individual expressions of religion in Los Angeles.","REL",20241,400,9,"Global Religions in Los Angeles -  - Congregational and individual expressions of religion in Los Angeles.","AY24","SP20, SP22, SP23, SP24","undergrad lower division","global religions in los angeles      congregational and individual expressions of religion in los angeles ","global religions in los angeles      congregational and individual expressions of religion in los angeles ",1,"los angeles","11","SDG-Related",2
"REL-146","Spirituality in America",37,"H","Traditions and Historical Foundations","H - Traditions and Historical Foundations","","F23",43624,16,"politics","#00689D",60042,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Nair, Arjun","Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","REL",20233,96,3,"Spirituality in America -  - Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","AY24","SP20, SP21, F21, SP22, SP23, F23","undergrad lower division","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ",2,"politics,social change","10,16","Sustainability-Inclusive",1
"REL-146","Spirituality in America",37,"H","Traditions and Historical Foundations","H - Traditions and Historical Foundations","","F23",43624,10,"social change","#DD1367",60042,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Nair, Arjun","Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","REL",20233,96,3,"Spirituality in America -  - Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","AY24","SP20, SP21, F21, SP22, SP23, F23","undergrad lower division","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ",1,"politics,social change","10,16","Sustainability-Inclusive",1
"REL-146","Spirituality in America",37,"H","Traditions and Historical Foundations","H - Traditions and Historical Foundations","","F23",43624,16,"social change","#00689D",60042,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Nair, Arjun","Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","REL",20233,96,3,"Spirituality in America -  - Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","AY24","SP20, SP21, F21, SP22, SP23, F23","undergrad lower division","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ",2,"politics,social change","10,16","Sustainability-Inclusive",1
"REL-146","Spirituality in America",25,"Category VI","Social Issues","Category VI - Social Issues","","F23",43624,16,"politics","#00689D",60042,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Nair, Arjun","Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","REL",20233,96,3,"Spirituality in America -  - Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","AY24","SP20, SP21, F21, SP22, SP23, F23","undergrad lower division","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ",2,"politics,social change","10,16","Sustainability-Inclusive",1
"REL-146","Spirituality in America",25,"Category VI","Social Issues","Category VI - Social Issues","","F23",43624,10,"social change","#DD1367",60042,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Nair, Arjun","Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","REL",20233,96,3,"Spirituality in America -  - Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","AY24","SP20, SP21, F21, SP22, SP23, F23","undergrad lower division","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ",1,"politics,social change","10,16","Sustainability-Inclusive",1
"REL-146","Spirituality in America",25,"Category VI","Social Issues","Category VI - Social Issues","","F23",43624,16,"social change","#00689D",60042,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Nair, Arjun","Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","REL",20233,96,3,"Spirituality in America -  - Examination of the historical continuities and disjunctions between ""spiritual but not religious"" Americans; the relationship between spirituality, politics and social change, and the role of media.","AY24","SP20, SP21, F21, SP22, SP23, F23","undergrad lower division","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ","spirituality in america      examination of the historical continuities and disjunctions between  spiritual but not religious  americans  the relationship between spirituality  politics and social change  and the role of media ",2,"politics,social change","10,16","Sustainability-Inclusive",1
"REL-147","Religion, Media and Popular Culture",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","SP23",38137,10,"ethical issues","#DD1367",60020,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Winston, Diane, H.","Exploration of the manner in which the media frame discussions and understandings of ethical issues, moral dilemmas, spirituality and religious imagination.","REL",20231,100,3,"Religion, Media and Popular Culture -  - Exploration of the manner in which the media frame discussions and understandings of ethical issues, moral dilemmas, spirituality and religious imagination.","AY23","SP20, SP23","undergrad lower division","religion  media and popular culture      exploration of the manner in which the media frame discussions and understandings of ethical issues  moral dilemmas  spirituality and religious imagination ","religion  media and popular culture      exploration of the manner in which the media frame discussions and understandings of ethical issues  moral dilemmas  spirituality and religious imagination ",1,"ethical issues","10","SDG-Related",1
"REL-334","Religion and Colonial Encounter",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F23",43626,9,"innovations","#FD6925",60063,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Narayanamurti, Krishna","Survey of religious responses to colonial encounter in the Americas. Emphasis given to study of religious innovations of Amerindians, Africans and Europeans.","REL",20233,100,3,"Religion and Colonial Encounter -  - Survey of religious responses to colonial encounter in the Americas. Emphasis given to study of religious innovations of Amerindians, Africans and Europeans.","AY24","SP20, SP22, SP23, F23","undergrad upper division","religion and colonial encounter      survey of religious responses to colonial encounter in the americas  emphasis given to study of religious innovations of amerindians  africans and europeans ","religion and colonial encounter      survey of religious responses to colonial encounter in the americas  emphasis given to study of religious innovations of amerindians  africans and europeans ",1,"innovations","9","SDG-Related",1
"REL-342","Buddhist Modernism",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F24",53130,16,"nationalism","#00689D",60062,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Zu, Jessica (Xiaomin)","Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","REL",20243,0,1,"Buddhist Modernism -  - Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","AY25","SP21, SP22, SP23, F24","undergrad upper division","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ",3,"peace,modernization,nationalism,globalization,war,environmentalism","8,9,12,16","Sustainability-Focused",1
"REL-342","Buddhist Modernism",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F24",53130,8,"globalization","#A21942",60062,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Zu, Jessica (Xiaomin)","Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","REL",20243,0,1,"Buddhist Modernism -  - Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","AY25","SP21, SP22, SP23, F24","undergrad upper division","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ",1,"peace,modernization,nationalism,globalization,war,environmentalism","8,9,12,16","Sustainability-Focused",1
"REL-342","Buddhist Modernism",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F24",53130,16,"war","#00689D",60062,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Zu, Jessica (Xiaomin)","Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","REL",20243,0,1,"Buddhist Modernism -  - Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","AY25","SP21, SP22, SP23, F24","undergrad upper division","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ",3,"peace,modernization,nationalism,globalization,war,environmentalism","8,9,12,16","Sustainability-Focused",1
"REL-342","Buddhist Modernism",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F24",53130,16,"peace","#00689D",60062,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Zu, Jessica (Xiaomin)","Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","REL",20243,0,1,"Buddhist Modernism -  - Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","AY25","SP21, SP22, SP23, F24","undergrad upper division","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ",3,"peace,modernization,nationalism,globalization,war,environmentalism","8,9,12,16","Sustainability-Focused",1
"REL-342","Buddhist Modernism",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F24",53130,9,"modernization","#FD6925",60062,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Zu, Jessica (Xiaomin)","Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","REL",20243,0,1,"Buddhist Modernism -  - Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","AY25","SP21, SP22, SP23, F24","undergrad upper division","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ",1,"peace,modernization,nationalism,globalization,war,environmentalism","8,9,12,16","Sustainability-Focused",1
"REL-342","Buddhist Modernism",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","F24",53130,12,"environmentalism","#BF8B2E",60062,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Zu, Jessica (Xiaomin)","Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","REL",20243,0,1,"Buddhist Modernism -  - Examines various topics in the process of rapid modernization and globalization in Buddhism including environmentalism, gender, nationalism, social activism, and war and peace.","AY25","SP21, SP22, SP23, F24","undergrad upper division","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ","buddhist modernism      examines various topics in the process of rapid modernization and globalization in buddhism including environmentalism  gender  nationalism  social activism  and war and peace ",1,"peace,modernization,nationalism,globalization,war,environmentalism","8,9,12,16","Sustainability-Focused",1
"RXRS-201","The History and Geography of Drugs",37,"H","Traditions and Historical Foundations","H - Traditions and Historical Foundations","","F24",52736,3,"drugs","#4C9F38",49226,"School of Pharmacy",1,"","Global perspectives; discovery and use of drugs (legal/illegal); poisons. How they helped shape, modify or change history as described in classical literature through present day.","RXRS",20243,0,5,"The History and Geography of Drugs -  - Global perspectives; discovery and use of drugs (legal/illegal); poisons. How they helped shape, modify or change history as described in classical literature through present day.","AY25","F19, SP20, F20, SP21, F21, SP22, F22, SP23, F23, SP24, F24","undergrad lower division","the history and geography of drugs      global perspectives  discovery and use of drugs  legal illegal   poisons  how they helped shape  modify or change history as described in classical literature through present day ","the history and geography of drugs      global perspectives  discovery and use of drugs  legal illegal   poisons  how they helped shape  modify or change history as described in classical literature through present day ",1,"drugs,legal,illegal","3,16","Sustainability-Inclusive",2
"RXRS-201","The History and Geography of Drugs",37,"H","Traditions and Historical Foundations","H - Traditions and Historical Foundations","","F24",52736,16,"legal","#00689D",49226,"School of Pharmacy",1,"","Global perspectives; discovery and use of drugs (legal/illegal); poisons. How they helped shape, modify or change history as described in classical literature through present day.","RXRS",20243,0,5,"The History and Geography of Drugs -  - Global perspectives; discovery and use of drugs (legal/illegal); poisons. How they helped shape, modify or change history as described in classical literature through present day.","AY25","F19, SP20, F20, SP21, F21, SP22, F22, SP23, F23, SP24, F24","undergrad lower division","the history and geography of drugs      global perspectives  discovery and use of drugs  legal illegal   poisons  how they helped shape  modify or change history as described in classical literature through present day ","the history and geography of drugs      global perspectives  discovery and use of drugs  legal illegal   poisons  how they helped shape  modify or change history as described in classical literature through present day ",2,"drugs,legal,illegal","3,16","Sustainability-Inclusive",2
"RXRS-201","The History and Geography of Drugs",37,"H","Traditions and Historical Foundations","H - Traditions and Historical Foundations","","F24",52736,16,"illegal","#00689D",49226,"School of Pharmacy",1,"","Global perspectives; discovery and use of drugs (legal/illegal); poisons. How they helped shape, modify or change history as described in classical literature through present day.","RXRS",20243,0,5,"The History and Geography of Drugs -  - Global perspectives; discovery and use of drugs (legal/illegal); poisons. How they helped shape, modify or change history as described in classical literature through present day.","AY25","F19, SP20, F20, SP21, F21, SP22, F22, SP23, F23, SP24, F24","undergrad lower division","the history and geography of drugs      global perspectives  discovery and use of drugs  legal illegal   poisons  how they helped shape  modify or change history as described in classical literature through present day ","the history and geography of drugs      global perspectives  discovery and use of drugs  legal illegal   poisons  how they helped shape  modify or change history as described in classical literature through present day ",2,"drugs,legal,illegal","3,16","Sustainability-Inclusive",1
"RXRS-413","Globalization of the Biomedical Industry",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","","SP24",47936,16,"regulations","#00689D",49245,"School of Pharmacy",1,"Pacifici, Eunjoo, Huisung;Davies, Daryl, L","Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","RXRS",20241,35,1,"Globalization of the Biomedical Industry -  - Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","AY24","SP20, SP21, SP22, SP23, SP24","undergrad upper division","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ",1,"biomedical,regulations,medical,globalization","3,8,9,16","Sustainability-Inclusive",1
"RXRS-413","Globalization of the Biomedical Industry",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","","SP24",47936,3,"medical","#4C9F38",49245,"School of Pharmacy",1,"Pacifici, Eunjoo, Huisung;Davies, Daryl, L","Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","RXRS",20241,35,1,"Globalization of the Biomedical Industry -  - Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","AY24","SP20, SP21, SP22, SP23, SP24","undergrad upper division","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ",2,"biomedical,regulations,medical,globalization","3,8,9,16","Sustainability-Inclusive",2
"RXRS-413","Globalization of the Biomedical Industry",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","","SP24",47936,9,"biomedical","#FD6925",49245,"School of Pharmacy",1,"Pacifici, Eunjoo, Huisung;Davies, Daryl, L","Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","RXRS",20241,35,1,"Globalization of the Biomedical Industry -  - Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","AY24","SP20, SP21, SP22, SP23, SP24","undergrad upper division","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ",1,"biomedical,regulations,medical,globalization","3,8,9,16","Sustainability-Inclusive",1
"RXRS-413","Globalization of the Biomedical Industry",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","","SP24",47936,3,"biomedical","#4C9F38",49245,"School of Pharmacy",1,"Pacifici, Eunjoo, Huisung;Davies, Daryl, L","Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","RXRS",20241,35,1,"Globalization of the Biomedical Industry -  - Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","AY24","SP20, SP21, SP22, SP23, SP24","undergrad upper division","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ",2,"biomedical,regulations,medical,globalization","3,8,9,16","Sustainability-Inclusive",1
"RXRS-413","Globalization of the Biomedical Industry",36,"G","Citizenship in a Diverse World","G - Citizenship in a Diverse World","","SP24",47936,8,"globalization","#A21942",49245,"School of Pharmacy",1,"Pacifici, Eunjoo, Huisung;Davies, Daryl, L","Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","RXRS",20241,35,1,"Globalization of the Biomedical Industry -  - Globalization; pharmaceuticals, biologics, medical devices, and combination products in advanced, emerging, and developing markets; regional and national regulations, global and regional harmonization efforts, ethical considerations.","AY24","SP20, SP21, SP22, SP23, SP24","undergrad upper division","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ","globalization of the biomedical industry      globalization  pharmaceuticals  biologics  medical devices  and combination products in advanced  emerging  and developing markets  regional and national regulations  global and regional harmonization efforts  ethical considerations ",1,"biomedical,regulations,medical,globalization","3,8,9,16","Sustainability-Inclusive",2
"SLL-110","Russia in the Modern Era",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","SP24",48363,NA,NA,NA,60200,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Winsky, Peter","Key moments in the development of Russian culture since its westernization in the early eighteenth century to the present day. Focus on works of literature, art and other products of the culture that have significantly influenced Russian self-understanding as well as the ways in which Russians perce ive the rest of the world.","SLL",20241,86,2,"Russia in the Modern Era -  - Key moments in the development of Russian culture since its westernization in the early eighteenth century to the present day. Focus on works of literature, art and other products of the culture that have significantly influenced Russian self-understanding as well as the ways in which Russians perce ive the rest of the world.","AY24","F19, SP20, F20, F21, SP23, SP24","undergrad lower division","russia in the modern era      key moments in the development of russian culture since its westernization in the early eighteenth century to the present day  focus on works of literature  art and other products of the culture that have significantly influenced russian self understanding as well as the ways in which russians perce ive the rest of the world ","russia in the modern era      key moments in the development of russian culture since its westernization in the early eighteenth century to the present day  focus on works of literature  art and other products of the culture that have significantly influenced russian self understanding as well as the ways in which russians perce ive the rest of the world ",1,"","","Not Related",NA
"SLL-344","Tolstoy: Writer and Moralist",24,"Category V","Arts and Letters","Category V - Arts and Letters","","SP24",48372,NA,NA,NA,60234,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Winsky, Peter","Tolstoy's major works in the context of his ethical views.Readings and lectures in English.","SLL",20241,22,1,"Tolstoy: Writer and Moralist -  - Tolstoy's major works in the context of his ethical views.Readings and lectures in English.","AY24","SP20, SP21, SP22, SP23, SP24","undergrad upper division","tolstoy  writer and moralist      tolstoy's major works in the context of his ethical views readings and lectures in english ","tolstoy  writer and moralist      tolstoy s major works in the context of his ethical views readings and lectures in english ",1,"","","Not Related",NA
"SLL-344","Tolstoy: Writer and Moralist",31,"B","Humanistic Inquiry","B - Humanistic Inquiry","","SP24",48372,NA,NA,NA,60234,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Winsky, Peter","Tolstoy's major works in the context of his ethical views.Readings and lectures in English.","SLL",20241,22,1,"Tolstoy: Writer and Moralist -  - Tolstoy's major works in the context of his ethical views.Readings and lectures in English.","AY24","SP20, SP21, SP22, SP23, SP24","undergrad upper division","tolstoy  writer and moralist      tolstoy's major works in the context of his ethical views readings and lectures in english ","tolstoy  writer and moralist      tolstoy s major works in the context of his ethical views readings and lectures in english ",1,"","","Not Related",NA
"SOCI-155","Immigrant America",25,"Category VI","Social Issues","Category VI - Social Issues","","SP24",48423,10,"immigrants","#DD1367",61420,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Agius Vallejo, Jody","Examination of the immigrant experience in the United States. Comparative analysis of social context of migration, formation of immigrant communities, and social integration of immigrants.","SOCI",20241,158,7,"Immigrant America -  - Examination of the immigrant experience in the United States. Comparative analysis of social context of migration, formation of immigrant communities, and social integration of immigrants.","AY24","F19, SP20, SP21, F21, F22, SP23, F23, SP24","undergrad lower division","immigrant america      examination of the immigrant experience in the united states  comparative analysis of social context of migration  formation of immigrant communities  and social integration of immigrants ","immigrant america      examination of the immigrant experience in the united states  comparative analysis of social context of migration  formation of immigrant communities  and social integration of immigrants ",4,"migration,immigrant,social integration,immigrants","10","SDG-Related",1
"SOCI-155","Immigrant America",25,"Category VI","Social Issues","Category VI - Social Issues","","SP24",48423,10,"migration","#DD1367",61420,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Agius Vallejo, Jody","Examination of the immigrant experience in the United States. Comparative analysis of social context of migration, formation of immigrant communities, and social integration of immigrants.","SOCI",20241,158,7,"Immigrant America -  - Examination of the immigrant experience in the United States. Comparative analysis of social context of migration, formation of immigrant communities, and social integration of immigrants.","AY24","F19, SP20, SP21, F21, F22, SP23, F23, SP24","undergrad lower division","immigrant america      examination of the immigrant experience in the united states  comparative analysis of social context of migration  formation of immigrant communities  and social integration of immigrants ","immigrant america      examination of the immigrant experience in the united states  comparative analysis of social context of migration  formation of immigrant communities  and social integration of immigrants ",4,"migration,immigrant,social integration,immigrants","10","SDG-Related",1
"SOCI-155","Immigrant America",25,"Category VI","Social Issues","Category VI - Social Issues","","SP24",48423,10,"immigrant","#DD1367",61420,"Dana and David Dornsife College of Letters, Arts and Sciences",1,"Agius Vallejo, Jody","Examination of the immigrant experience in the United States. Comparative analysis of social context of migration, formation of immigrant communities, and social integration of immigrants.","SOCI",20241,158,7,"Immigrant America -  - Examination of the immigrant experience in the United States. Comparative analysis of social context of migration, formation of immigrant communities, and social integration of immigrants.","AY24","F19, SP20, SP21, F21, F22, SP23, F23, SP24","undergrad lower division","immigrant america      examination of the immigrant experience in the united states  comparative analysis of social context of migration  formation of immigrant communities  and social integration of immigrants ","immigrant america      examination of the immigrant experience in the united states  comparative analysis of social context of migration  formation of immigrant communities  and social integration of immigrants ",4,"migration,immigrant,social integration,immigrants","10","SDG-Related",4
