"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","Link","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","DEPTOWNERNAME","DEPARTMENT","origin"
"67129","SOWK-588","SOWK",735,2,2,"Integrative Learning for Social Work Practice","C","","Y","16:00","17:35","H",11,"A","Michelsen, Renee","VAC",11,"Integrative learning organized as a small group educational environment that incorporates field experiences, case vignettes, and dialogical inquiry through a Problem Based Learning framework. Graded CR/NC. (Duplicates credit in former SOWK-587ab)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67130","SOWK-588","SOWK",735,2,2,"Integrative Learning for Social Work Practice","C","","Y","18:05","19:40","H",9,"A","Michelsen, Renee","VAC",9,"Integrative learning organized as a small group educational environment that incorporates field experiences, case vignettes, and dialogical inquiry through a Problem Based Learning framework. Graded CR/NC. (Duplicates credit in former SOWK-587ab)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67131","SOWK-588","SOWK",735,2,2,"Integrative Learning for Social Work Practice","C","","Y","7:00","8:35","F",9,"A","Doyle, Kerry, L","VAC",9,"Integrative learning organized as a small group educational environment that incorporates field experiences, case vignettes, and dialogical inquiry through a Problem Based Learning framework. Graded CR/NC. (Duplicates credit in former SOWK-587ab)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67132","SOWK-588","SOWK",735,2,2,"Integrative Learning for Social Work Practice","C","","Y","9:05","10:40","F",12,"A","Doyle, Kerry, L","VAC",12,"Integrative learning organized as a small group educational environment that incorporates field experiences, case vignettes, and dialogical inquiry through a Problem Based Learning framework. Graded CR/NC. (Duplicates credit in former SOWK-587ab)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67133","SOWK-589B","SOWK",735,3,3,"Applied Learning in Field Education","C","","Y","TBA","TBA","",7,"A","Rasmussen, Rebecca, Sue","VAC",7,"Supervised field education where students learn to apply coursework concepts while practicing in a field setting that aligns with students academic department. Concurrent enrollment SOWK 588. Graded IP/CR/NC. (Duplicates credit in SOWK 586b)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67134","SOWK-589B","SOWK",735,3,3,"Applied Learning in Field Education","C","","Y","TBA","TBA","",11,"A","Heit, Louis","VAC",11,"Supervised field education where students learn to apply coursework concepts while practicing in a field setting that aligns with students academic department. Concurrent enrollment SOWK 588. Graded IP/CR/NC. (Duplicates credit in SOWK 586b)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67135","SOWK-589B","SOWK",735,3,3,"Applied Learning in Field Education","C","","Y","TBA","TBA","",17,"A","Hess, Susan","VAC",17,"Supervised field education where students learn to apply coursework concepts while practicing in a field setting that aligns with students academic department. Concurrent enrollment SOWK 588. Graded IP/CR/NC. (Duplicates credit in SOWK 586b)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67136","SOWK-589B","SOWK",735,3,3,"Applied Learning in Field Education","C","","Y","TBA","TBA","",20,"A","Michelsen, Renee","VAC",20,"Supervised field education where students learn to apply coursework concepts while practicing in a field setting that aligns with students academic department. Concurrent enrollment SOWK 588. Graded IP/CR/NC. (Duplicates credit in SOWK 586b)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67137","SOWK-589B","SOWK",735,3,3,"Applied Learning in Field Education","C","","Y","TBA","TBA","",20,"A","Doyle, Kerry, L","VAC",20,"Supervised field education where students learn to apply coursework concepts while practicing in a field setting that aligns with students academic department. Concurrent enrollment SOWK 588. Graded IP/CR/NC. (Duplicates credit in SOWK 586b)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67138","SOWK-613","SOWK",735,3,3,"Social Work Practice with Children and Families in Early and Middle Childhood","C","","Y","10:00","11:35","M",11,"A","Andujo, Estela","VAC",11,"Provides understanding of the development of problems in early childhood, and skills for engagement, assessment, intervention, and evaluation of effectiveness for treatment of these problems. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67139","SOWK-613","SOWK",735,3,3,"Social Work Practice with Children and Families in Early and Middle Childhood","C","","Y","12:05","13:40","M",12,"A","Andujo, Estela","VAC",12,"Provides understanding of the development of problems in early childhood, and skills for engagement, assessment, intervention, and evaluation of effectiveness for treatment of these problems. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67140","SOWK-613","SOWK",735,3,3,"Social Work Practice with Children and Families in Early and Middle Childhood","C","","Y","16:00","17:35","T",13,"A","Nieto manzer, Dorothy","VAC",13,"Provides understanding of the development of problems in early childhood, and skills for engagement, assessment, intervention, and evaluation of effectiveness for treatment of these problems. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67141","SOWK-613","SOWK",735,3,3,"Social Work Practice with Children and Families in Early and Middle Childhood","C","","Y","18:05","19:40","T",11,"A","Nieto manzer, Dorothy","VAC",11,"Provides understanding of the development of problems in early childhood, and skills for engagement, assessment, intervention, and evaluation of effectiveness for treatment of these problems. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67142","SOWK-613","SOWK",735,3,3,"Social Work Practice with Children and Families in Early and Middle Childhood","C","","Y","16:00","17:35","W",12,"A","Rodriguez, Claudia, M","VAC",12,"Provides understanding of the development of problems in early childhood, and skills for engagement, assessment, intervention, and evaluation of effectiveness for treatment of these problems. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67143","SOWK-613","SOWK",735,3,3,"Social Work Practice with Children and Families in Early and Middle Childhood","C","","Y","18:05","19:40","W",7,"A","Rodriguez, Claudia, M","VAC",7,"Provides understanding of the development of problems in early childhood, and skills for engagement, assessment, intervention, and evaluation of effectiveness for treatment of these problems. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67144","SOWK-613","SOWK",735,3,3,"Social Work Practice with Children and Families in Early and Middle Childhood","C","","Y","7:00","8:35","F",12,"A","Campbell, Lori","VAC",12,"Provides understanding of the development of problems in early childhood, and skills for engagement, assessment, intervention, and evaluation of effectiveness for treatment of these problems. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67145","SOWK-627","SOWK",735,3,3,"Policy and Macro Practice in Child, Youth and Family Services","C","","Y","10:00","11:35","M",12,"A","Gale, Laura","VAC",12,"Provides context and preparation for social work practitioners holding policy, management and macro practice roles in communities and organizations serving children, youth and families. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67146","SOWK-627","SOWK",735,3,3,"Policy and Macro Practice in Child, Youth and Family Services","C","","Y","12:05","13:40","M",12,"A","Gale, Laura","VAC",12,"Provides context and preparation for social work practitioners holding policy, management and macro practice roles in communities and organizations serving children, youth and families. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67147","SOWK-627","SOWK",735,3,3,"Policy and Macro Practice in Child, Youth and Family Services","C","","Y","16:00","17:35","T",12,"A","Ziegler, Mara, Jean","VAC",12,"Provides context and preparation for social work practitioners holding policy, management and macro practice roles in communities and organizations serving children, youth and families. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67148","SOWK-627","SOWK",735,3,3,"Policy and Macro Practice in Child, Youth and Family Services","C","","Y","18:05","19:40","T",13,"A","Ziegler, Mara, Jean","VAC",13,"Provides context and preparation for social work practitioners holding policy, management and macro practice roles in communities and organizations serving children, youth and families. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67149","SOWK-627","SOWK",735,3,3,"Policy and Macro Practice in Child, Youth and Family Services","C","","Y","16:00","17:35","W",10,"A","Ziegler, Mara, Jean","VAC",10,"Provides context and preparation for social work practitioners holding policy, management and macro practice roles in communities and organizations serving children, youth and families. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67150","SOWK-627","SOWK",735,3,3,"Policy and Macro Practice in Child, Youth and Family Services","C","","Y","18:05","19:40","W",12,"A","Ziegler, Mara, Jean","VAC",12,"Provides context and preparation for social work practitioners holding policy, management and macro practice roles in communities and organizations serving children, youth and families. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67152","SOWK-639","SOWK",735,3,3,"Policy Advocacy and Social Change","C","","Y","16:00","17:35","T",8,"A","Terry, Rocio","VAC",8,"Analysis of efforts to improve local human services organizations and agencies with consideration of political, social, demographic and organization contexts. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67153","SOWK-639","SOWK",735,3,3,"Policy Advocacy and Social Change","C","","Y","18:05","19:40","T",6,"A","Terry, Rocio","VAC",6,"Analysis of efforts to improve local human services organizations and agencies with consideration of political, social, demographic and organization contexts. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67154","SOWK-643","SOWK",735,3,3,"Social Work Practice in Integrated Care Settingss","C","","Y","16:00","17:35","M",10,"A","Macias, Maureen","VAC",10,"Social work processes and skills required for the implementation of short-term interventions in medical, behavioral health and integrated care settings with individuals, families and groups.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67155","SOWK-643","SOWK",735,3,3,"Social Work Practice in Integrated Care Settingss","C","","Y","18:05","19:40","M",10,"A","Macias, Maureen","VAC",10,"Social work processes and skills required for the implementation of short-term interventions in medical, behavioral health and integrated care settings with individuals, families and groups.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67156","SOWK-643","SOWK",735,3,3,"Social Work Practice in Integrated Care Settingss","C","","Y","7:00","8:35","T",10,"A","Cox, Linda, A.","VAC",10,"Social work processes and skills required for the implementation of short-term interventions in medical, behavioral health and integrated care settings with individuals, families and groups.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67157","SOWK-643","SOWK",735,3,3,"Social Work Practice in Integrated Care Settingss","C","","Y","9:05","10:40","T",10,"A","Cox, Linda, A.","VAC",10,"Social work processes and skills required for the implementation of short-term interventions in medical, behavioral health and integrated care settings with individuals, families and groups.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67158","SOWK-643","SOWK",735,3,3,"Social Work Practice in Integrated Care Settingss","C","","Y","10:00","11:35","W",12,"A","Joosten-Hagye, Dawn","VAC",12,"Social work processes and skills required for the implementation of short-term interventions in medical, behavioral health and integrated care settings with individuals, families and groups.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67159","SOWK-643","SOWK",735,3,3,"Social Work Practice in Integrated Care Settingss","C","","Y","12:05","13:40","W",9,"A","Joosten-Hagye, Dawn","VAC",9,"Social work processes and skills required for the implementation of short-term interventions in medical, behavioral health and integrated care settings with individuals, families and groups.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67160","SOWK-644","SOWK",735,3,3,"Explanatory Theories of Health and Mental Health","C","","Y","16:00","17:35","M",11,"A","Harper, Joseph, J.","VAC",11,"Behavioral health theory course that integrates theories of health and mental health and builds on the content from the Human Behavior and Social Environment course. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67161","SOWK-644","SOWK",735,3,3,"Explanatory Theories of Health and Mental Health","C","","Y","18:05","19:40","M",13,"A","Harper, Joseph, J.","VAC",13,"Behavioral health theory course that integrates theories of health and mental health and builds on the content from the Human Behavior and Social Environment course. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67162","SOWK-644","SOWK",735,3,3,"Explanatory Theories of Health and Mental Health","C","","Y","7:00","8:35","T",0,"A","","VAC",0,"Behavioral health theory course that integrates theories of health and mental health and builds on the content from the Human Behavior and Social Environment course. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67163","SOWK-644","SOWK",735,3,3,"Explanatory Theories of Health and Mental Health","C","","Y","10:00","11:35","W",10,"A","Formigoni, Marco","VAC",10,"Behavioral health theory course that integrates theories of health and mental health and builds on the content from the Human Behavior and Social Environment course. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67164","SOWK-644","SOWK",735,3,3,"Explanatory Theories of Health and Mental Health","C","","Y","12:05","13:40","W",9,"A","Formigoni, Marco","VAC",9,"Behavioral health theory course that integrates theories of health and mental health and builds on the content from the Human Behavior and Social Environment course. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67165","SOWK-644","SOWK",735,3,3,"Explanatory Theories of Health and Mental Health","C","","Y","7:00","8:35","F",11,"A","Formigoni, Marco","VAC",11,"Behavioral health theory course that integrates theories of health and mental health and builds on the content from the Human Behavior and Social Environment course. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67166","SOWK-644","SOWK",735,3,3,"Explanatory Theories of Health and Mental Health","C","","Y","9:05","10:40","F",10,"A","Formigoni, Marco","VAC",10,"Behavioral health theory course that integrates theories of health and mental health and builds on the content from the Human Behavior and Social Environment course. Prerequisite: SOWK 506, SOWK 536, SOWK 544, SOWK 546.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67167","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","7:00","8:35","M",12,"A","Green, Karen","VAC",12,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67168","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","9:05","10:40","M",12,"A","Green, Karen","VAC",12,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67169","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","10:00","11:35","T",10,"A","Fietsam, Tina, Carol","VAC",10,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67170","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","12:05","13:40","T",11,"A","Fietsam, Tina, Carol","VAC",11,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67171","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","10:00","11:35","T",10,"A","Rasmussen, Rebecca, Sue","VAC",10,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67172","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","12:05","13:40","T",7,"A","Rasmussen, Rebecca, Sue","VAC",7,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67173","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","10:00","11:35","H",12,"A","Cardinal, Laura","VAC",12,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67174","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","12:05","13:40","H",10,"A","Cardinal, Laura","VAC",10,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67175","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","16:00","17:35","H",10,"A","Heit, Louis","VAC",10,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67176","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","18:05","19:40","H",13,"A","Williams Brooks, Jacquelyn","VAC",13,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67177","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","7:00","8:35","F",12,"A","Davis, Jill","VAC",12,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67178","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","9:05","10:40","F",12,"A","Davis, Jill","VAC",12,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67179","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","7:00","8:35","F",11,"A","Tinsley, Karen","VAC",11,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67180","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","9:05","10:40","F",8,"A","Tinsley, Karen","VAC",8,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67181","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","16:00","17:35","H",0,"A","","VAC",0,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67182","SOWK-698A","SOWK",735,1,1,"Integrative Learning for Advanced Social Work Practice","C","","Y","18:05","19:40","H",0,"A","","VAC",0,"Advanced integrative learning that incorporates field experiences, evidenced-based interventions, case vignettes and dialogical inquiry through a Problem Based Learning framework.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67183","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",18,"A","Rasmussen, Rebecca, Sue","VAC",18,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67184","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",21,"A","Fietsam, Tina, Carol","VAC",21,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67185","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",24,"A","Green, Karen","VAC",24,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67186","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",22,"A","Cardinal, Laura","VAC",22,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67187","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",10,"A","Heit, Louis","VAC",10,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67188","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",24,"A","Davis, Jill","VAC",24,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67189","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",21,"A","Tinsley, Karen","VAC",21,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67190","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",13,"A","Williams Brooks, Jacquelyn","VAC",13,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67191","SOWK-699A","SOWK",735,4,4,"Advanced Applied Learning in Field Education","C","","Y","TBA","TBA","",0,"A","","VAC",0,"Advanced supervised field education where students practice social work skills and apply evidence-based interventions, including some that are specific to their academic department. Prerequisite: SOWK 588, SOWK 589ab.Concurrent enrollment SOWK 698a. Graded IP/CR/NC. (Duplicates credit in SOWK 686a)","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67192","SOWK-621","SOWK",735,3,3,"Social Work Practice with Adolescents, Young Adults and their Families","C","","Y","10:00","11:35","M",12,"A","Ross, Lily","VAC",12,"Intervention with adolescents, young adults and addressing their developmental problems, challenges and solutions. Engagement and evidence based intervention in working with youth will be covered.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67193","SOWK-621","SOWK",735,3,3,"Social Work Practice with Adolescents, Young Adults and their Families","C","","Y","12:05","13:40","M",13,"A","Ross, Lily","VAC",13,"Intervention with adolescents, young adults and addressing their developmental problems, challenges and solutions. Engagement and evidence based intervention in working with youth will be covered.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67194","SOWK-621","SOWK",735,3,3,"Social Work Practice with Adolescents, Young Adults and their Families","C","","Y","16:00","17:35","T",13,"A","Kabot, Lisa, Nichols","VAC",13,"Intervention with adolescents, young adults and addressing their developmental problems, challenges and solutions. Engagement and evidence based intervention in working with youth will be covered.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67195","SOWK-621","SOWK",735,3,3,"Social Work Practice with Adolescents, Young Adults and their Families","C","","Y","18:05","19:40","T",15,"A","Kabot, Lisa, Nichols","VAC",15,"Intervention with adolescents, young adults and addressing their developmental problems, challenges and solutions. Engagement and evidence based intervention in working with youth will be covered.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67196","SOWK-621","SOWK",735,3,3,"Social Work Practice with Adolescents, Young Adults and their Families","C","","Y","16:00","17:35","H",11,"A","Sela-Amit, Michal","VAC",11,"Intervention with adolescents, young adults and addressing their developmental problems, challenges and solutions. Engagement and evidence based intervention in working with youth will be covered.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67198","SOWK-621","SOWK",735,3,3,"Social Work Practice with Adolescents, Young Adults and their Families","C","","Y","8:00","9:35","S",9,"A","Sela-Amit, Michal","VAC",9,"Intervention with adolescents, young adults and addressing their developmental problems, challenges and solutions. Engagement and evidence based intervention in working with youth will be covered.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67199","SOWK-647","SOWK",735,3,3,"Advanced Practice with Complex Social Work Cases","C","","Y","16:00","17:35","M",10,"A","Gonzalez, Iris","VAC",10,"Introduction to advanced practice concepts essential to understanding engagement, assessment and diagnosis with complex social work cases from a meta-framework perspective.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67200","SOWK-647","SOWK",735,3,3,"Advanced Practice with Complex Social Work Cases","C","","Y","18:05","19:40","M",10,"A","Lindau, Susan, T","VAC",10,"Introduction to advanced practice concepts essential to understanding engagement, assessment and diagnosis with complex social work cases from a meta-framework perspective.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67201","SOWK-647","SOWK",735,3,3,"Advanced Practice with Complex Social Work Cases","C","","Y","7:00","8:35","T",11,"A","Gonzalez, Iris","VAC",11,"Introduction to advanced practice concepts essential to understanding engagement, assessment and diagnosis with complex social work cases from a meta-framework perspective.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67202","SOWK-647","SOWK",735,3,3,"Advanced Practice with Complex Social Work Cases","C","","Y","9:05","10:40","T",11,"A","Gonzalez, Iris","VAC",11,"Introduction to advanced practice concepts essential to understanding engagement, assessment and diagnosis with complex social work cases from a meta-framework perspective.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67203","SOWK-647","SOWK",735,3,3,"Advanced Practice with Complex Social Work Cases","C","","Y","16:00","17:35","H",11,"A","Semborski, Sara, Maria","VAC",11,"Introduction to advanced practice concepts essential to understanding engagement, assessment and diagnosis with complex social work cases from a meta-framework perspective.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67204","SOWK-647","SOWK",735,3,3,"Advanced Practice with Complex Social Work Cases","C","","Y","18:05","19:40","H",11,"A","Semborski, Sara, Maria","VAC",11,"Introduction to advanced practice concepts essential to understanding engagement, assessment and diagnosis with complex social work cases from a meta-framework perspective.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
"67205","SOWK-684","SOWK",735,3,3,"Community Practice for Social Innovation","C","","Y","16:00","17:35","W",11,"A","Bremond, Diandra","VAC",11,"Working effectively within marginalized, underserved populations and diverse community settings on their wicked, consistent, and complex issues by providing innovative and sustainable solutions.","Suzanne Dworak-Peck School of Social Work","SOWK","20212"
